# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,
# retrieved: 2023-04-02 23:27:29 EDT       (nadww02),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
"#    USGS 08359500 RIO GRANDE AT NARROWS IN ELEPHANT BUTTE RES., NM",,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 08359500,,,,,,,
#            TS   parameter     Description,,,,,,,
"#        101298       00060     Discharge, cubic feet per second",,,,,,,
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,
#     e  Value has been estimated.,,,,,,,
# ,,,,,,,
agency_cd,site_no,date,tz_cd,datetime,101298_00060,101298_00060_cd,
USGS,8359500,6/27/2022,21:30,6/27/22 21:30,MDT,689,A
USGS,8359500,6/27/2022,21:45,6/27/22 21:45,MDT,677,A
USGS,8359500,6/27/2022,23:00,6/27/22 23:00,MDT,2680,A
USGS,8359500,6/27/2022,23:15,6/27/22 23:15,MDT,2780,A
USGS,8359500,6/28/2022,0:15,6/28/22 0:15,MDT,2120,A
USGS,8359500,6/28/2022,0:30,6/28/22 0:30,MDT,1880,A
USGS,8359500,6/28/2022,1:00,6/28/22 1:00,MDT,1440,A
USGS,8359500,6/28/2022,1:15,6/28/22 1:15,MDT,1260,A
USGS,8359500,6/28/2022,1:30,6/28/22 1:30,MDT,1150,A
USGS,8359500,6/28/2022,2:15,6/28/22 2:15,MDT,911,A
USGS,8359500,6/28/2022,2:30,6/28/22 2:30,MDT,888,A
USGS,8359500,6/28/2022,3:00,6/28/22 3:00,MDT,802,A
USGS,8359500,6/28/2022,3:15,6/28/22 3:15,MDT,802,A
USGS,8359500,6/28/2022,3:30,6/28/22 3:30,MDT,761,A
USGS,8359500,6/28/2022,3:45,6/28/22 3:45,MDT,767,A
USGS,8359500,6/28/2022,4:00,6/28/22 4:00,MDT,741,A
USGS,8359500,6/28/2022,4:30,6/28/22 4:30,MDT,721,A
USGS,8359500,6/28/2022,4:45,6/28/22 4:45,MDT,715,A
USGS,8359500,6/28/2022,5:00,6/28/22 5:00,MDT,702,A
USGS,8359500,6/28/2022,5:15,6/28/22 5:15,MDT,696,A
USGS,8359500,6/28/2022,5:30,6/28/22 5:30,MDT,702,A
USGS,8359500,6/28/2022,5:45,6/28/22 5:45,MDT,696,A
USGS,8359500,6/28/2022,6:00,6/28/22 6:00,MDT,689,A
USGS,8359500,6/28/2022,6:15,6/28/22 6:15,MDT,683,A
USGS,8359500,6/28/2022,6:30,6/28/22 6:30,MDT,696,A
USGS,8359500,6/28/2022,6:45,6/28/22 6:45,MDT,754,A
USGS,8359500,6/28/2022,7:00,6/28/22 7:00,MDT,918,A
USGS,8359500,6/28/2022,7:15,6/28/22 7:15,MDT,1100,A
USGS,8359500,6/28/2022,7:30,6/28/22 7:30,MDT,1270,A
USGS,8359500,6/28/2022,7:45,6/28/22 7:45,MDT,1390,A
USGS,8359500,6/28/2022,8:00,6/28/22 8:00,MDT,1480,A
USGS,8359500,6/28/2022,8:15,6/28/22 8:15,MDT,1550,A
USGS,8359500,6/28/2022,8:30,6/28/22 8:30,MDT,1590,A
USGS,8359500,6/28/2022,8:45,6/28/22 8:45,MDT,1600,A
USGS,8359500,6/28/2022,9:00,6/28/22 9:00,MDT,1620,A
USGS,8359500,6/28/2022,9:15,6/28/22 9:15,MDT,1620,A
USGS,8359500,6/28/2022,9:30,6/28/22 9:30,MDT,1620,A
USGS,8359500,6/28/2022,9:45,6/28/22 9:45,MDT,1610,A
USGS,8359500,6/28/2022,10:00,6/28/22 10:00,MDT,1590,A
USGS,8359500,6/28/2022,10:15,6/28/22 10:15,MDT,1580,A
USGS,8359500,6/28/2022,10:30,6/28/22 10:30,MDT,1550,A
USGS,8359500,6/28/2022,10:45,6/28/22 10:45,MDT,1540,A
USGS,8359500,6/28/2022,11:00,6/28/22 11:00,MDT,1520,A
USGS,8359500,6/28/2022,11:15,6/28/22 11:15,MDT,1490,A
USGS,8359500,6/28/2022,11:30,6/28/22 11:30,MDT,1460,A
USGS,8359500,6/28/2022,11:45,6/28/22 11:45,MDT,1440,A
USGS,8359500,6/28/2022,12:15,6/28/22 12:15,MDT,1380,A
USGS,8359500,6/28/2022,12:30,6/28/22 12:30,MDT,1360,A
USGS,8359500,6/28/2022,12:45,6/28/22 12:45,MDT,1320,A
USGS,8359500,6/28/2022,13:00,6/28/22 13:00,MDT,1310,A
USGS,8359500,6/28/2022,13:15,6/28/22 13:15,MDT,1280,A
USGS,8359500,6/28/2022,13:30,6/28/22 13:30,MDT,1240,A
USGS,8359500,6/28/2022,13:45,6/28/22 13:45,MDT,1220,A
USGS,8359500,6/28/2022,14:00,6/28/22 14:00,MDT,1200,A
USGS,8359500,6/28/2022,14:15,6/28/22 14:15,MDT,1160,A
USGS,8359500,6/28/2022,14:45,6/28/22 14:45,MDT,1110,A
USGS,8359500,6/28/2022,15:00,6/28/22 15:00,MDT,1090,A
USGS,8359500,6/28/2022,15:15,6/28/22 15:15,MDT,1050,A
USGS,8359500,6/28/2022,15:30,6/28/22 15:30,MDT,1040,A
USGS,8359500,6/28/2022,15:45,6/28/22 15:45,MDT,1010,A
USGS,8359500,6/28/2022,16:00,6/28/22 16:00,MDT,981,A
USGS,8359500,6/28/2022,16:15,6/28/22 16:15,MDT,949,A
USGS,8359500,6/28/2022,16:30,6/28/22 16:30,MDT,926,A
USGS,8359500,6/28/2022,16:45,6/28/22 16:45,MDT,918,A
USGS,8359500,6/28/2022,17:00,6/28/22 17:00,MDT,896,A
USGS,8359500,6/28/2022,17:15,6/28/22 17:15,MDT,873,A
USGS,8359500,6/28/2022,17:30,6/28/22 17:30,MDT,859,A
USGS,8359500,6/28/2022,17:45,6/28/22 17:45,MDT,837,A
USGS,8359500,6/28/2022,18:00,6/28/22 18:00,MDT,816,A
USGS,8359500,6/28/2022,18:15,6/28/22 18:15,MDT,802,A
USGS,8359500,6/28/2022,18:30,6/28/22 18:30,MDT,781,A
USGS,8359500,6/28/2022,18:45,6/28/22 18:45,MDT,761,A
USGS,8359500,6/28/2022,19:00,6/28/22 19:00,MDT,747,A
USGS,8359500,6/28/2022,19:15,6/28/22 19:15,MDT,734,A
USGS,8359500,6/28/2022,19:30,6/28/22 19:30,MDT,715,A
USGS,8359500,6/28/2022,19:45,6/28/22 19:45,MDT,702,A
USGS,8359500,6/28/2022,20:00,6/28/22 20:00,MDT,689,A
USGS,8359500,6/28/2022,20:15,6/28/22 20:15,MDT,677,A
USGS,8359500,6/28/2022,20:30,6/28/22 20:30,MDT,664,A
USGS,8359500,6/28/2022,20:45,6/28/22 20:45,MDT,652,A
USGS,8359500,6/28/2022,21:00,6/28/22 21:00,MDT,640,A
USGS,8359500,6/28/2022,21:15,6/28/22 21:15,MDT,628,A
USGS,8359500,6/28/2022,21:30,6/28/22 21:30,MDT,617,A
USGS,8359500,6/28/2022,21:45,6/28/22 21:45,MDT,605,A
USGS,8359500,6/28/2022,22:00,6/28/22 22:00,MDT,594,A
USGS,8359500,6/28/2022,22:15,6/28/22 22:15,MDT,582,A
USGS,8359500,6/28/2022,22:30,6/28/22 22:30,MDT,571,A
USGS,8359500,6/28/2022,22:45,6/28/22 22:45,MDT,555,A
USGS,8359500,6/28/2022,23:00,6/28/22 23:00,MDT,550,A
USGS,8359500,6/28/2022,23:15,6/28/22 23:15,MDT,539,A
USGS,8359500,6/28/2022,23:30,6/28/22 23:30,MDT,528,A
USGS,8359500,6/28/2022,23:45,6/28/22 23:45,MDT,518,A
USGS,8359500,6/29/2022,0:00,6/29/22 0:00,MDT,513,A
USGS,8359500,6/29/2022,0:15,6/29/22 0:15,MDT,508,A
USGS,8359500,6/29/2022,0:30,6/29/22 0:30,MDT,498,A
USGS,8359500,6/29/2022,0:45,6/29/22 0:45,MDT,488,A
USGS,8359500,6/29/2022,1:00,6/29/22 1:00,MDT,483,A
USGS,8359500,6/29/2022,1:15,6/29/22 1:15,MDT,478,A
USGS,8359500,6/29/2022,1:30,6/29/22 1:30,MDT,468,A
USGS,8359500,6/29/2022,1:45,6/29/22 1:45,MDT,458,A
USGS,8359500,6/29/2022,2:00,6/29/22 2:00,MDT,454,A
USGS,8359500,6/29/2022,2:15,6/29/22 2:15,MDT,449,A
USGS,8359500,6/29/2022,2:30,6/29/22 2:30,MDT,449,A
USGS,8359500,6/29/2022,2:45,6/29/22 2:45,MDT,444,A
USGS,8359500,6/29/2022,3:00,6/29/22 3:00,MDT,444,A
USGS,8359500,6/29/2022,3:15,6/29/22 3:15,MDT,440,A
USGS,8359500,6/29/2022,3:30,6/29/22 3:30,MDT,440,A
USGS,8359500,6/29/2022,3:45,6/29/22 3:45,MDT,440,A
USGS,8359500,6/29/2022,4:00,6/29/22 4:00,MDT,435,A
USGS,8359500,6/29/2022,4:15,6/29/22 4:15,MDT,431,A
USGS,8359500,6/29/2022,4:30,6/29/22 4:30,MDT,431,A
USGS,8359500,6/29/2022,4:45,6/29/22 4:45,MDT,435,A
USGS,8359500,6/29/2022,5:00,6/29/22 5:00,MDT,440,A
USGS,8359500,6/29/2022,5:15,6/29/22 5:15,MDT,435,A
USGS,8359500,6/29/2022,5:30,6/29/22 5:30,MDT,440,A
USGS,8359500,6/29/2022,5:45,6/29/22 5:45,MDT,435,A
USGS,8359500,6/29/2022,6:00,6/29/22 6:00,MDT,435,A
USGS,8359500,6/29/2022,6:15,6/29/22 6:15,MDT,435,A
USGS,8359500,6/29/2022,6:30,6/29/22 6:30,MDT,435,A
USGS,8359500,6/29/2022,6:45,6/29/22 6:45,MDT,435,A
USGS,8359500,6/29/2022,7:00,6/29/22 7:00,MDT,435,A
USGS,8359500,6/29/2022,7:15,6/29/22 7:15,MDT,435,A
USGS,8359500,6/29/2022,7:30,6/29/22 7:30,MDT,440,A
USGS,8359500,6/29/2022,7:45,6/29/22 7:45,MDT,440,A
USGS,8359500,6/29/2022,8:00,6/29/22 8:00,MDT,444,A
USGS,8359500,6/29/2022,8:15,6/29/22 8:15,MDT,444,A
USGS,8359500,6/29/2022,8:30,6/29/22 8:30,MDT,444,A
USGS,8359500,6/29/2022,8:45,6/29/22 8:45,MDT,444,A
USGS,8359500,6/29/2022,9:00,6/29/22 9:00,MDT,449,A
USGS,8359500,6/29/2022,9:15,6/29/22 9:15,MDT,444,A
USGS,8359500,6/29/2022,9:30,6/29/22 9:30,MDT,444,A
USGS,8359500,6/29/2022,9:45,6/29/22 9:45,MDT,449,A
USGS,8359500,6/29/2022,10:00,6/29/22 10:00,MDT,449,A
USGS,8359500,6/29/2022,10:15,6/29/22 10:15,MDT,449,A
USGS,8359500,6/29/2022,10:30,6/29/22 10:30,MDT,449,A
USGS,8359500,6/29/2022,10:45,6/29/22 10:45,MDT,454,A
USGS,8359500,6/29/2022,11:00,6/29/22 11:00,MDT,458,A
USGS,8359500,6/29/2022,11:15,6/29/22 11:15,MDT,458,A
USGS,8359500,6/29/2022,11:30,6/29/22 11:30,MDT,463,A
USGS,8359500,6/29/2022,11:45,6/29/22 11:45,MDT,468,A
USGS,8359500,6/29/2022,12:00,6/29/22 12:00,MDT,473,A
USGS,8359500,6/29/2022,12:15,6/29/22 12:15,MDT,473,A
USGS,8359500,6/29/2022,12:30,6/29/22 12:30,MDT,483,A
USGS,8359500,6/29/2022,12:45,6/29/22 12:45,MDT,488,A
USGS,8359500,6/29/2022,13:00,6/29/22 13:00,MDT,493,A
USGS,8359500,6/29/2022,13:15,6/29/22 13:15,MDT,503,A
USGS,8359500,6/29/2022,13:30,6/29/22 13:30,MDT,508,A
USGS,8359500,6/29/2022,13:45,6/29/22 13:45,MDT,518,A
USGS,8359500,6/29/2022,14:00,6/29/22 14:00,MDT,528,A
USGS,8359500,6/29/2022,14:15,6/29/22 14:15,MDT,539,A
USGS,8359500,6/29/2022,14:30,6/29/22 14:30,MDT,550,A
USGS,8359500,6/29/2022,14:45,6/29/22 14:45,MDT,560,A
USGS,8359500,6/29/2022,15:00,6/29/22 15:00,MDT,571,A
USGS,8359500,6/29/2022,15:15,6/29/22 15:15,MDT,588,A
USGS,8359500,6/29/2022,15:30,6/29/22 15:30,MDT,605,A
USGS,8359500,6/29/2022,15:45,6/29/22 15:45,MDT,617,A
USGS,8359500,6/29/2022,16:00,6/29/22 16:00,MDT,634,A
USGS,8359500,6/29/2022,16:15,6/29/22 16:15,MDT,646,A
USGS,8359500,6/29/2022,16:30,6/29/22 16:30,MDT,664,A
USGS,8359500,6/29/2022,16:45,6/29/22 16:45,MDT,677,A
USGS,8359500,6/29/2022,17:00,6/29/22 17:00,MDT,689,A
USGS,8359500,6/29/2022,17:15,6/29/22 17:15,MDT,708,A
USGS,8359500,6/29/2022,17:30,6/29/22 17:30,MDT,721,A
USGS,8359500,6/29/2022,17:45,6/29/22 17:45,MDT,734,A
USGS,8359500,6/29/2022,18:00,6/29/22 18:00,MDT,747,A
USGS,8359500,6/29/2022,18:15,6/29/22 18:15,MDT,754,A
USGS,8359500,6/29/2022,18:30,6/29/22 18:30,MDT,767,A
USGS,8359500,6/29/2022,18:45,6/29/22 18:45,MDT,781,A
USGS,8359500,6/29/2022,19:00,6/29/22 19:00,MDT,788,A
USGS,8359500,6/29/2022,19:15,6/29/22 19:15,MDT,795,A
USGS,8359500,6/29/2022,19:30,6/29/22 19:30,MDT,802,A
USGS,8359500,6/29/2022,19:45,6/29/22 19:45,MDT,809,A
USGS,8359500,6/29/2022,20:00,6/29/22 20:00,MDT,816,A
USGS,8359500,6/29/2022,20:15,6/29/22 20:15,MDT,823,A
USGS,8359500,6/29/2022,20:30,6/29/22 20:30,MDT,830,A
USGS,8359500,6/29/2022,20:45,6/29/22 20:45,MDT,844,A
USGS,8359500,6/29/2022,21:00,6/29/22 21:00,MDT,851,A
USGS,8359500,6/29/2022,21:15,6/29/22 21:15,MDT,859,A
USGS,8359500,6/29/2022,21:30,6/29/22 21:30,MDT,866,A
USGS,8359500,6/29/2022,21:45,6/29/22 21:45,MDT,859,A
USGS,8359500,6/29/2022,22:00,6/29/22 22:00,MDT,866,A
USGS,8359500,6/29/2022,22:15,6/29/22 22:15,MDT,873,A
USGS,8359500,6/29/2022,22:30,6/29/22 22:30,MDT,881,A
USGS,8359500,6/29/2022,22:45,6/29/22 22:45,MDT,881,A
USGS,8359500,6/29/2022,23:00,6/29/22 23:00,MDT,888,A
USGS,8359500,6/29/2022,23:15,6/29/22 23:15,MDT,896,A
USGS,8359500,6/29/2022,23:30,6/29/22 23:30,MDT,903,A
USGS,8359500,6/29/2022,23:45,6/29/22 23:45,MDT,911,A
USGS,8359500,6/30/2022,0:00,6/30/22 0:00,MDT,911,A
USGS,8359500,6/30/2022,0:15,6/30/22 0:15,MDT,918,A
USGS,8359500,6/30/2022,0:30,6/30/22 0:30,MDT,926,A
USGS,8359500,6/30/2022,0:45,6/30/22 0:45,MDT,934,A
USGS,8359500,6/30/2022,1:00,6/30/22 1:00,MDT,942,A
USGS,8359500,6/30/2022,1:15,6/30/22 1:15,MDT,949,A
USGS,8359500,6/30/2022,1:30,6/30/22 1:30,MDT,957,A
USGS,8359500,6/30/2022,1:45,6/30/22 1:45,MDT,965,A
USGS,8359500,6/30/2022,2:00,6/30/22 2:00,MDT,965,A
USGS,8359500,6/30/2022,2:15,6/30/22 2:15,MDT,973,A
USGS,8359500,6/30/2022,2:30,6/30/22 2:30,MDT,981,A
USGS,8359500,6/30/2022,2:45,6/30/22 2:45,MDT,989,A
USGS,8359500,6/30/2022,3:00,6/30/22 3:00,MDT,989,A
USGS,8359500,6/30/2022,3:15,6/30/22 3:15,MDT,989,A
USGS,8359500,6/30/2022,3:30,6/30/22 3:30,MDT,997,A
USGS,8359500,6/30/2022,3:45,6/30/22 3:45,MDT,1010,A
USGS,8359500,6/30/2022,4:00,6/30/22 4:00,MDT,1020,A
USGS,8359500,6/30/2022,4:15,6/30/22 4:15,MDT,1030,A
USGS,8359500,6/30/2022,4:30,6/30/22 4:30,MDT,1050,A
USGS,8359500,6/30/2022,4:45,6/30/22 4:45,MDT,1050,A
USGS,8359500,6/30/2022,5:00,6/30/22 5:00,MDT,1050,A
USGS,8359500,6/30/2022,5:15,6/30/22 5:15,MDT,1060,A
USGS,8359500,6/30/2022,5:30,6/30/22 5:30,MDT,1060,A
USGS,8359500,6/30/2022,5:45,6/30/22 5:45,MDT,1060,A
USGS,8359500,6/30/2022,6:00,6/30/22 6:00,MDT,1060,A
USGS,8359500,6/30/2022,6:15,6/30/22 6:15,MDT,1060,A
USGS,8359500,6/30/2022,6:30,6/30/22 6:30,MDT,1060,A
USGS,8359500,6/30/2022,6:45,6/30/22 6:45,MDT,1070,A
USGS,8359500,6/30/2022,7:00,6/30/22 7:00,MDT,1080,A
USGS,8359500,6/30/2022,7:15,6/30/22 7:15,MDT,1080,A
USGS,8359500,6/30/2022,7:30,6/30/22 7:30,MDT,1080,A
USGS,8359500,6/30/2022,7:45,6/30/22 7:45,MDT,1090,A
USGS,8359500,6/30/2022,8:00,6/30/22 8:00,MDT,1100,A
USGS,8359500,6/30/2022,8:15,6/30/22 8:15,MDT,1100,A
USGS,8359500,6/30/2022,8:30,6/30/22 8:30,MDT,1090,A
USGS,8359500,6/30/2022,8:45,6/30/22 8:45,MDT,1080,A
USGS,8359500,6/30/2022,9:00,6/30/22 9:00,MDT,1080,A
USGS,8359500,6/30/2022,9:15,6/30/22 9:15,MDT,1080,A
USGS,8359500,6/30/2022,9:30,6/30/22 9:30,MDT,1070,A
USGS,8359500,6/30/2022,9:45,6/30/22 9:45,MDT,1080,A
USGS,8359500,6/30/2022,10:00,6/30/22 10:00,MDT,1060,A
USGS,8359500,6/30/2022,10:15,6/30/22 10:15,MDT,1060,A
USGS,8359500,6/30/2022,10:30,6/30/22 10:30,MDT,1060,A
USGS,8359500,6/30/2022,10:45,6/30/22 10:45,MDT,1070,A
USGS,8359500,6/30/2022,11:00,6/30/22 11:00,MDT,1070,A
USGS,8359500,6/30/2022,11:15,6/30/22 11:15,MDT,1060,A
USGS,8359500,6/30/2022,11:30,6/30/22 11:30,MDT,1050,A
USGS,8359500,6/30/2022,11:45,6/30/22 11:45,MDT,1050,A
USGS,8359500,6/30/2022,12:00,6/30/22 12:00,MDT,1050,A
USGS,8359500,6/30/2022,12:15,6/30/22 12:15,MDT,1050,A
USGS,8359500,6/30/2022,12:30,6/30/22 12:30,MDT,1050,A
USGS,8359500,6/30/2022,12:45,6/30/22 12:45,MDT,1050,A
USGS,8359500,6/30/2022,13:00,6/30/22 13:00,MDT,1060,A
USGS,8359500,6/30/2022,13:15,6/30/22 13:15,MDT,1060,A
USGS,8359500,6/30/2022,13:30,6/30/22 13:30,MDT,1080,A
USGS,8359500,6/30/2022,13:45,6/30/22 13:45,MDT,1080,A
USGS,8359500,6/30/2022,14:00,6/30/22 14:00,MDT,1070,A
USGS,8359500,6/30/2022,14:15,6/30/22 14:15,MDT,1070,A
USGS,8359500,6/30/2022,14:30,6/30/22 14:30,MDT,1070,A
USGS,8359500,6/30/2022,14:45,6/30/22 14:45,MDT,1070,A
USGS,8359500,6/30/2022,15:00,6/30/22 15:00,MDT,1070,A
USGS,8359500,6/30/2022,15:15,6/30/22 15:15,MDT,1070,A
USGS,8359500,6/30/2022,15:30,6/30/22 15:30,MDT,1070,A
USGS,8359500,6/30/2022,15:45,6/30/22 15:45,MDT,1070,A
USGS,8359500,6/30/2022,16:00,6/30/22 16:00,MDT,1070,A
USGS,8359500,6/30/2022,16:15,6/30/22 16:15,MDT,1090,A
USGS,8359500,6/30/2022,16:30,6/30/22 16:30,MDT,1090,A
USGS,8359500,6/30/2022,16:45,6/30/22 16:45,MDT,1100,A
USGS,8359500,6/30/2022,17:00,6/30/22 17:00,MDT,1100,A
USGS,8359500,6/30/2022,17:15,6/30/22 17:15,MDT,1100,A
USGS,8359500,6/30/2022,17:30,6/30/22 17:30,MDT,1100,A
USGS,8359500,6/30/2022,17:45,6/30/22 17:45,MDT,1110,A
USGS,8359500,6/30/2022,18:00,6/30/22 18:00,MDT,1120,A
USGS,8359500,6/30/2022,18:15,6/30/22 18:15,MDT,1120,A
USGS,8359500,6/30/2022,18:30,6/30/22 18:30,MDT,1120,A
USGS,8359500,6/30/2022,18:45,6/30/22 18:45,MDT,1130,A
USGS,8359500,6/30/2022,19:00,6/30/22 19:00,MDT,1130,A
USGS,8359500,6/30/2022,19:15,6/30/22 19:15,MDT,1140,A
USGS,8359500,6/30/2022,19:30,6/30/22 19:30,MDT,1150,A
USGS,8359500,6/30/2022,19:45,6/30/22 19:45,MDT,1150,A
USGS,8359500,6/30/2022,20:00,6/30/22 20:00,MDT,1160,A
USGS,8359500,6/30/2022,20:15,6/30/22 20:15,MDT,1160,A
USGS,8359500,6/30/2022,20:30,6/30/22 20:30,MDT,1170,A
USGS,8359500,6/30/2022,20:45,6/30/22 20:45,MDT,1170,A
USGS,8359500,6/30/2022,21:00,6/30/22 21:00,MDT,1180,A
USGS,8359500,6/30/2022,21:15,6/30/22 21:15,MDT,1200,A
USGS,8359500,6/30/2022,21:30,6/30/22 21:30,MDT,1210,A
USGS,8359500,6/30/2022,21:45,6/30/22 21:45,MDT,1220,A
USGS,8359500,6/30/2022,22:00,6/30/22 22:00,MDT,1240,A
USGS,8359500,6/30/2022,22:15,6/30/22 22:15,MDT,1250,A
USGS,8359500,6/30/2022,22:30,6/30/22 22:30,MDT,1260,A
USGS,8359500,6/30/2022,22:45,6/30/22 22:45,MDT,1260,A
USGS,8359500,6/30/2022,23:00,6/30/22 23:00,MDT,1270,A
USGS,8359500,6/30/2022,23:15,6/30/22 23:15,MDT,1290,A
USGS,8359500,6/30/2022,23:45,6/30/22 23:45,MDT,1310,A
USGS,8359500,7/1/2022,0:15,7/1/22 0:15,MDT,1320,A
USGS,8359500,7/1/2022,0:45,7/1/22 0:45,MDT,1350,A
USGS,8359500,7/1/2022,1:00,7/1/22 1:00,MDT,1360,A
USGS,8359500,7/1/2022,1:15,7/1/22 1:15,MDT,1370,A
USGS,8359500,7/1/2022,1:30,7/1/22 1:30,MDT,1380,A
USGS,8359500,7/1/2022,2:00,7/1/22 2:00,MDT,1380,A
USGS,8359500,7/1/2022,2:15,7/1/22 2:15,MDT,1380,A
USGS,8359500,7/1/2022,2:30,7/1/22 2:30,MDT,1390,A
USGS,8359500,7/1/2022,2:45,7/1/22 2:45,MDT,1390,A
USGS,8359500,7/1/2022,3:00,7/1/22 3:00,MDT,1400,A
USGS,8359500,7/1/2022,3:15,7/1/22 3:15,MDT,1410,A
USGS,8359500,7/1/2022,3:45,7/1/22 3:45,MDT,1430,A
USGS,8359500,7/1/2022,4:00,7/1/22 4:00,MDT,1430,A
USGS,8359500,7/1/2022,4:15,7/1/22 4:15,MDT,1430,A
USGS,8359500,7/1/2022,4:30,7/1/22 4:30,MDT,1430,A
USGS,8359500,7/1/2022,4:45,7/1/22 4:45,MDT,1430,A
USGS,8359500,7/1/2022,5:00,7/1/22 5:00,MDT,1430,A
USGS,8359500,7/1/2022,5:15,7/1/22 5:15,MDT,1430,A
USGS,8359500,7/1/2022,5:30,7/1/22 5:30,MDT,1430,A
USGS,8359500,7/1/2022,5:45,7/1/22 5:45,MDT,1430,A
USGS,8359500,7/1/2022,6:00,7/1/22 6:00,MDT,1430,A
USGS,8359500,7/1/2022,6:15,7/1/22 6:15,MDT,1420,A
USGS,8359500,7/1/2022,6:30,7/1/22 6:30,MDT,1430,A
USGS,8359500,7/1/2022,6:45,7/1/22 6:45,MDT,1430,A
USGS,8359500,7/1/2022,7:00,7/1/22 7:00,MDT,1430,A
USGS,8359500,7/1/2022,7:15,7/1/22 7:15,MDT,1420,A
USGS,8359500,7/1/2022,7:30,7/1/22 7:30,MDT,1420,A
USGS,8359500,7/1/2022,7:45,7/1/22 7:45,MDT,1430,A
USGS,8359500,7/1/2022,8:00,7/1/22 8:00,MDT,1430,A
USGS,8359500,7/1/2022,8:15,7/1/22 8:15,MDT,1430,A
USGS,8359500,7/1/2022,8:30,7/1/22 8:30,MDT,1420,A
USGS,8359500,7/1/2022,8:45,7/1/22 8:45,MDT,1420,A
USGS,8359500,7/1/2022,9:00,7/1/22 9:00,MDT,1420,A
USGS,8359500,7/1/2022,9:15,7/1/22 9:15,MDT,1410,A
USGS,8359500,7/1/2022,9:30,7/1/22 9:30,MDT,1400,A
USGS,8359500,7/1/2022,9:45,7/1/22 9:45,MDT,1400,A
USGS,8359500,7/1/2022,10:00,7/1/22 10:00,MDT,1390,A
USGS,8359500,7/1/2022,10:15,7/1/22 10:15,MDT,1380,A
USGS,8359500,7/1/2022,10:30,7/1/22 10:30,MDT,1380,A
USGS,8359500,7/1/2022,10:45,7/1/22 10:45,MDT,1380,A
USGS,8359500,7/1/2022,11:00,7/1/22 11:00,MDT,1380,A
USGS,8359500,7/1/2022,11:15,7/1/22 11:15,MDT,1370,A
USGS,8359500,7/1/2022,12:00,7/1/22 12:00,MDT,1350,A
USGS,8359500,7/1/2022,12:15,7/1/22 12:15,MDT,1340,A
USGS,8359500,7/1/2022,12:30,7/1/22 12:30,MDT,1330,A
USGS,8359500,7/1/2022,12:45,7/1/22 12:45,MDT,1320,A
USGS,8359500,7/1/2022,13:00,7/1/22 13:00,MDT,1320,A
USGS,8359500,7/1/2022,13:15,7/1/22 13:15,MDT,1320,A
USGS,8359500,7/1/2022,13:30,7/1/22 13:30,MDT,1310,A
USGS,8359500,7/1/2022,13:45,7/1/22 13:45,MDT,1310,A
USGS,8359500,7/1/2022,14:00,7/1/22 14:00,MDT,1300,A
USGS,8359500,7/1/2022,14:15,7/1/22 14:15,MDT,1290,A
USGS,8359500,7/1/2022,14:30,7/1/22 14:30,MDT,1290,A
USGS,8359500,7/1/2022,14:45,7/1/22 14:45,MDT,1290,A
USGS,8359500,7/1/2022,15:00,7/1/22 15:00,MDT,1280,A
USGS,8359500,7/1/2022,15:15,7/1/22 15:15,MDT,1260,A
USGS,8359500,7/1/2022,15:30,7/1/22 15:30,MDT,1260,A
USGS,8359500,7/1/2022,15:45,7/1/22 15:45,MDT,1260,A
USGS,8359500,7/1/2022,16:00,7/1/22 16:00,MDT,1250,A
USGS,8359500,7/1/2022,16:30,7/1/22 16:30,MDT,1250,A
USGS,8359500,7/1/2022,16:45,7/1/22 16:45,MDT,1240,A
USGS,8359500,7/1/2022,17:00,7/1/22 17:00,MDT,1240,A
USGS,8359500,7/1/2022,17:15,7/1/22 17:15,MDT,1240,A
USGS,8359500,7/1/2022,17:30,7/1/22 17:30,MDT,1250,A
USGS,8359500,7/1/2022,17:45,7/1/22 17:45,MDT,1250,A
USGS,8359500,7/1/2022,18:00,7/1/22 18:00,MDT,1250,A
USGS,8359500,7/1/2022,18:15,7/1/22 18:15,MDT,1250,A
USGS,8359500,7/1/2022,18:30,7/1/22 18:30,MDT,1250,A
USGS,8359500,7/1/2022,18:45,7/1/22 18:45,MDT,1250,A
USGS,8359500,7/1/2022,19:00,7/1/22 19:00,MDT,1240,A
