# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,
# for any damages resulting from its use.,,,,,,,,
#,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,
#,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,
# retrieved: 2023-03-31 15:49:34 EDT       (vaww01),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
"#    USGS 08358400 RIO GRANDE FLOODWAY AT SAN MARCIAL, NM",,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 08358400,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,
"#        226665       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)",,,,,,,,
"#        226666       80155     00003     Suspended sediment discharge, short tons per day (Mean)",,,,,,,,
"#         99945       00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,
#        ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08358400&ts_ids=99945],,,,,,,,
#     e  Value has been estimated.,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,226665_80154_00003,226665_80154_00003_cd,226666_80155_00003,226666_80155_00003_cd,99945_00060_00003,99945_00060_00003_cd
USGS,8358400,4/21/2004,2570,A,5230,A,750,A
USGS,8358400,4/22/2004,2300,A,4120,A,664,A
USGS,8358400,4/23/2004,2340,A,5650,A,895,A
USGS,8358400,4/24/2004,2230,A,4640,A,769,A
USGS,8358400,4/25/2004,1890,A,3600,A,699,A
USGS,8358400,4/26/2004,1590,A,2220,A,516,A
USGS,8358400,4/27/2004,1480,A,1720,A,430,A
USGS,8358400,4/28/2004,1420,A,1370,A,359,A
USGS,8358400,4/29/2004,1370,A,1110,A,300,A
USGS,8358400,4/30/2004,1350,A,855,A,234,A
USGS,8358400,5/1/2004,1150,A,584,A,187,A
USGS,8358400,5/2/2004,1020,A,390,A,142,A
USGS,8358400,5/3/2004,1080,A,306,A,105,A
USGS,8358400,5/4/2004,1170,A,572,A,182,A
USGS,8358400,5/5/2004,1030,A,1020,A,365,A
USGS,8358400,5/6/2004,1030,A,887,A,318,A
USGS,8358400,5/7/2004,1500,A,2070,A,498,A
USGS,8358400,5/8/2004,2000,A,4690,A,861,A
USGS,8358400,5/9/2004,1970,A,5460,A,1030,A
USGS,8358400,5/10/2004,1970,A,5850,A,1100,A:e
USGS,8358400,5/11/2004,2440,A,10300,A,1560,A
USGS,8358400,5/12/2004,2430,A,9530,A,1450,A
USGS,8358400,5/13/2004,2070,A,7220,A,1290,A
USGS,8358400,5/14/2004,2280,A,7520,A,1220,A
USGS,8358400,5/15/2004,2740,A,9760,A,1320,A
USGS,8358400,5/16/2004,1860,A,6970,A,1390,A
USGS,8358400,5/17/2004,1320,A,4950,A,1390,A
USGS,8358400,5/18/2004,1190,A,4730,A,1480,A
USGS,8358400,5/19/2004,1190,A,4500,A,1400,A
USGS,8358400,5/20/2004,1200,A,4060,A,1250,A
USGS,8358400,5/21/2004,1170,A,3620,A,1150,A
USGS,8358400,5/22/2004,1560,A,4450,A,1060,A
USGS,8358400,5/23/2004,1470,A,3780,A,954,A
USGS,8358400,5/24/2004,1360,A,3650,A,992,A
USGS,8358400,5/25/2004,1100,A,2920,A,986,A
USGS,8358400,5/26/2004,1180,A,2850,A,895,A
USGS,8358400,5/27/2004,1320,A,2720,A,763,A
USGS,8358400,5/28/2004,1250,A,2560,A,759,A
USGS,8358400,5/29/2004,956,A,1770,A,683,A
USGS,8358400,5/30/2004,839,A,1490,A,656,A
USGS,8358400,5/31/2004,780,A,1240,A,588,A
USGS,8358400,6/1/2004,710,A,1120,A,588,A
USGS,8358400,6/2/2004,533,A,794,A,549,A
USGS,8358400,6/3/2004,450,A,536,A,440,A
USGS,8358400,6/4/2004,390,A,387,A,367,A
USGS,8358400,6/5/2004,332,A,292,A,324,A
USGS,8358400,6/6/2004,277,A,172,A,228,A
USGS,8358400,6/7/2004,231,A,84.2,A,134,A
USGS,8358400,6/8/2004,220,A,52.8,A,89,A:e
USGS,8358400,6/9/2004,231,A,43.7,A,70,A:e
USGS,8358400,6/10/2004,206,A,35.1,A,63,A:e
USGS,8358400,6/11/2004,178,A,27.8,A,58,A:e
USGS,8358400,6/12/2004,194,A,39.3,A,75,A:e
USGS,8358400,6/13/2004,155,A,26.9,A,64,A:e
USGS,8358400,6/14/2004,130,A,19.3,A,55,A:e
USGS,8358400,6/15/2004,163,A,22.4,A,51,A:e
USGS,8358400,6/16/2004,173,A,21.5,A,46,A:e
USGS,8358400,6/17/2004,138,A,17.6,A,47,A:e
USGS,8358400,6/18/2004,106,A,12.5,A,44,A:e
USGS,8358400,6/19/2004,115,A,15.3,A,49,A:e
USGS,8358400,6/20/2004,109,A,15.5,A,53,A:e
USGS,8358400,6/21/2004,98.8,A,15.2,A,57,A:e
USGS,8358400,6/22/2004,156,A,23.6,A,56,A:e
USGS,8358400,6/23/2004,179,A,28.9,A,59.7,A
USGS,8358400,6/24/2004,144,A,23.6,A,60.6,A
USGS,8358400,6/25/2004,138,A,21.2,A,56.8,A
USGS,8358400,6/26/2004,135,A,19,A,52.2,A
USGS,8358400,6/27/2004,134,A,20.6,A,57.1,A
USGS,8358400,6/28/2004,153,A,21.9,A,53.1,A
USGS,8358400,6/29/2004,155,A,22.2,A,53.1,A
USGS,8358400,6/30/2004,164,A,25.1,A,56.8,A
USGS,8358400,7/1/2004,1920,A,236,A,56.5,A
USGS,8358400,7/2/2004,18400,A,4530,A,85.7,A
USGS,8358400,7/3/2004,9740,A,2150,A,79,A
USGS,8358400,7/4/2004,2920,A,531,A,65.7,A
USGS,8358400,7/5/2004,893,A,115,A,46.8,A
USGS,8358400,7/6/2004,432,A,51.5,A,44.4,A
USGS,8358400,7/7/2004,328,A,35.4,A,40.1,A
USGS,8358400,7/8/2004,189,A,22.5,A,43.9,A
USGS,8358400,7/9/2004,166,A,18.9,A,42.3,A
USGS,8358400,7/10/2004,196,A,20.6,A,39,A
USGS,8358400,7/11/2004,226,A,26,A,42.7,A
USGS,8358400,7/12/2004,256,A,26.7,A,38.7,A
USGS,8358400,7/13/2004,285,A,32.8,A,42.5,A
USGS,8358400,7/14/2004,311,A,43.9,A,52.2,A
USGS,8358400,7/15/2004,292,A,44.7,A,56.7,A
USGS,8358400,7/16/2004,240,A,38.8,A,59.6,A
USGS,8358400,7/17/2004,206,A,20.8,A,37.4,A
USGS,8358400,7/18/2004,178,A,17.3,A,36.1,A
USGS,8358400,7/19/2004,150,A,14,A,34.5,A
USGS,8358400,7/20/2004,534,A,47.6,A,33.1,A
USGS,8358400,7/21/2004,1580,A,177,A,41.6,A
USGS,8358400,7/22/2004,1630,A,192,A,43.8,A
USGS,8358400,7/23/2004,1490,A,162,A,40.3,A
USGS,8358400,7/24/2004,2970,A,1350,A,82.6,A
USGS,8358400,7/25/2004,26900,A,22100,A,290,A
USGS,8358400,7/26/2004,46400,A,49700,A,399,A
USGS,8358400,7/27/2004,32200,A,25900,A,305,A
USGS,8358400,7/28/2004,26200,A,35300,A,499,A
USGS,8358400,7/29/2004,34100,A,44500,A,487,A
USGS,8358400,7/30/2004,44400,A,79800,A,664,A
USGS,8358400,7/31/2004,38300,A,32500,A,276,A
USGS,8358400,8/1/2004,4840,A,1160,A,87.8,A
USGS,8358400,8/2/2004,1820,A,361,A,71.1,A
USGS,8358400,8/3/2004,1580,A,225,A,52.9,A
USGS,8358400,8/4/2004,9090,A,6670,A,251,A
USGS,8358400,8/5/2004,10600,A,4450,A,155,A
USGS,8358400,8/6/2004,11200,A,2730,A,90.3,A
USGS,8358400,8/7/2004,12100,A,3720,A,114,A
USGS,8358400,8/8/2004,13000,A,4030,A,115,A
USGS,8358400,8/9/2004,13400,A,2820,A,78,A:e
USGS,8358400,8/10/2004,8480,A,1290,A,54.4,A
USGS,8358400,8/11/2004,3170,A,351,A,40.7,A
USGS,8358400,8/12/2004,3070,A,335,A,40.6,A
USGS,8358400,8/13/2004,3710,A,394,A,39.4,A
USGS,8358400,8/14/2004,4350,A,415,A,35.3,A
USGS,8358400,8/15/2004,5000,A,507,A,37.5,A
USGS,8358400,8/16/2004,5560,A,721,A,47.9,A
USGS,8358400,8/17/2004,5320,A,535,A,37.2,A
USGS,8358400,8/18/2004,30900,A,17500,A,160,A
USGS,8358400,8/19/2004,41600,A,22100,A,195,A
USGS,8358400,8/20/2004,23600,A,8660,A,133,A
USGS,8358400,8/21/2004,22100,A,6080,A,102,A
USGS,8358400,8/22/2004,11700,A,2810,A,88.3,A
USGS,8358400,8/23/2004,7080,A,1200,A,62.4,A
USGS,8358400,8/24/2004,5100,A,934,A,68.5,A
USGS,8358400,8/25/2004,3270,A,643,A,73.1,A
USGS,8358400,8/26/2004,2630,A,452,A,63.4,A
USGS,8358400,8/27/2004,2290,A,310,A,50,A
USGS,8358400,8/28/2004,1960,A,243,A,45.8,A
USGS,8358400,8/29/2004,1620,A,194,A,44.3,A
USGS,8358400,8/30/2004,1290,A,154,A,44.1,A
USGS,8358400,8/31/2004,954,A,107,A,41.7,A
USGS,8358400,9/1/2004,619,A,58.6,A,34.9,A
USGS,8358400,9/2/2004,318,A,29.4,A,34,A
USGS,8358400,9/3/2004,268,A,27.6,A,38.1,A
USGS,8358400,9/4/2004,269,A,28.6,A,39.4,A
USGS,8358400,9/5/2004,270,A,27.4,A,37.5,A
USGS,8358400,9/6/2004,272,A,30.2,A,41.1,A
USGS,8358400,9/7/2004,273,A,24.6,A,33.4,A
USGS,8358400,9/8/2004,274,A,23,A,31.2,A
USGS,8358400,9/9/2004,275,A,27,A,36.4,A
USGS,8358400,9/10/2004,276,A,23.6,A,31.7,A
USGS,8358400,9/11/2004,277,A,21.7,A,29,A
USGS,8358400,9/12/2004,278,A,22.7,A,30.2,A
USGS,8358400,9/13/2004,279,A,25.2,A,33.4,A
USGS,8358400,9/14/2004,281,A,20.8,A,27.4,A
USGS,8358400,9/15/2004,282,A,18.9,A,24.9,A
USGS,8358400,9/16/2004,283,A,22.4,A,29.4,A
USGS,8358400,9/17/2004,284,A,15.9,A,20.7,A
USGS,8358400,9/18/2004,285,A,15.1,A,19.6,A
USGS,8358400,9/19/2004,286,A,15.6,A,20.2,A
USGS,8358400,9/20/2004,287,A,16.7,A,21.5,A
USGS,8358400,9/21/2004,289,A,17.8,A,22.9,A
USGS,8358400,9/22/2004,290,A,18.3,A,23.3,A
USGS,8358400,9/23/2004,291,A,17.7,A,22.6,A
USGS,8358400,9/24/2004,292,A,17.8,A,22.6,A
USGS,8358400,9/25/2004,293,A,16.5,A,20.8,A
USGS,8358400,9/26/2004,294,A,21,A,26.4,A
USGS,8358400,9/27/2004,295,A,21.6,A,27.1,A
USGS,8358400,9/28/2004,297,A,19.5,A,24.4,A
USGS,8358400,9/29/2004,298,A,22.9,A,28.5,A
USGS,8358400,9/30/2004,299,A,22.8,A,28.6,A
USGS,8358400,10/1/2004,305,A,19.3,A,23.7,A
USGS,8358400,10/2/2004,305,A,19.4,A,23.6,A
USGS,8358400,10/3/2004,305,A,18.2,A,22.1,A
USGS,8358400,10/4/2004,305,A,19.7,A,23.9,A
USGS,8358400,10/5/2004,305,A,20.4,A,24.8,A
USGS,8358400,10/6/2004,654,A,55.3,A,26.7,A
USGS,8358400,10/7/2004,2820,A,345,A,46,A
USGS,8358400,10/8/2004,3770,A,971,A,89.8,A
USGS,8358400,10/9/2004,6170,A,3420,A,206,A
USGS,8358400,10/10/2004,4780,A,915,A,72,A
USGS,8358400,10/11/2004,4500,A,622,A,51.3,A
USGS,8358400,10/12/2004,4590,A,603,A,48.7,A
USGS,8358400,10/13/2004,4690,A,598,A,47.2,A
USGS,8358400,10/14/2004,5310,A,1170,A,81.1,A
USGS,8358400,10/15/2004,5190,A,959,A,68.1,A
USGS,8358400,10/16/2004,4700,A,613,A,48.3,A
USGS,8358400,10/17/2004,4530,A,579,A,47.3,A
USGS,8358400,10/18/2004,4670,A,601,A,47.7,A
USGS,8358400,10/19/2004,4760,A,518,A,40.3,A
USGS,8358400,10/20/2004,4070,A,418,A,38,A
USGS,8358400,10/21/2004,3200,A,483,A,56.3,A:e
USGS,8358400,10/22/2004,2310,A,404,A,64.2,A
USGS,8358400,10/23/2004,1530,A,196,A,46.4,A
USGS,8358400,10/24/2004,1390,A,184,A,49,A
USGS,8358400,10/25/2004,919,A,116,A,46.3,A
USGS,8358400,10/26/2004,810,A,113,A,51.7,A
USGS,8358400,10/27/2004,1170,A,243,A,71.3,A
USGS,8358400,10/28/2004,3490,A,983,A,108,A
USGS,8358400,10/29/2004,3460,A,669,A,71.5,A
USGS,8358400,10/30/2004,1830,A,344,A,68.8,A
USGS,8358400,10/31/2004,1710,A,404,A,84.7,A
USGS,8358400,11/1/2004,2240,A,452,A,75.1,A
USGS,8358400,11/2/2004,3200,A,1270,A,146,A
USGS,8358400,11/3/2004,3400,A,1650,A,179,A
USGS,8358400,11/4/2004,3560,A,1760,A,183,A
USGS,8358400,11/5/2004,3710,A,1890,A,188,A
USGS,8358400,11/6/2004,3870,A,2140,A,205,A
USGS,8358400,11/7/2004,4030,A,2370,A,218,A
USGS,8358400,11/8/2004,4190,A,2520,A,223,A
USGS,8358400,11/9/2004,4320,A,2570,A,220,A
USGS,8358400,11/10/2004,4250,A,2660,A,232,A
USGS,8358400,11/11/2004,3990,A,2490,A,232,A
USGS,8358400,11/12/2004,3950,A,2770,A,259,A
USGS,8358400,11/13/2004,4740,A,4850,A,377,A
USGS,8358400,11/14/2004,5610,A,5820,A,384,A
USGS,8358400,11/15/2004,5580,A,5560,A,369,A
USGS,8358400,11/16/2004,5440,A,5600,A,381,A
USGS,8358400,11/17/2004,5350,A,5700,A,395,A
USGS,8358400,11/18/2004,5250,A,5770,A,405,A
USGS,8358400,11/19/2004,5180,A,6550,A,474,A
USGS,8358400,11/20/2004,5060,A,6980,A,511,A
USGS,8358400,11/21/2004,4520,A,6590,A,540,A
USGS,8358400,11/22/2004,3890,A,5450,A,519,A
USGS,8358400,11/23/2004,3520,A,5190,A,547,A
USGS,8358400,11/24/2004,3510,A,5680,A,599,A
USGS,8358400,11/25/2004,3440,A,6200,A,667,A
USGS,8358400,11/26/2004,4120,A,8490,A,765,A
USGS,8358400,11/27/2004,3690,A,5100,A,511,A
USGS,8358400,11/28/2004,3200,A,4510,A,523,A
USGS,8358400,11/29/2004,2530,A,3490,A,511,A
USGS,8358400,11/30/2004,2350,A,3580,A,563,A
USGS,8358400,12/1/2004,2370,A,3930,A,614,A
USGS,8358400,12/2/2004,2490,A,4060,A,603,A
USGS,8358400,12/3/2004,2180,A,3500,A,595,A
USGS,8358400,12/4/2004,2080,A,3210,A,571,A
USGS,8358400,12/5/2004,1900,A,2650,A,514,A
USGS,8358400,12/6/2004,1710,A,2050,A,443,A
USGS,8358400,12/7/2004,1700,A,2340,A,511,A
USGS,8358400,12/8/2004,1580,A,2090,A,492,A
USGS,8358400,12/9/2004,1700,A,2240,A,487,A
USGS,8358400,12/10/2004,2440,A,3680,A,557,A
USGS,8358400,12/11/2004,2950,A,5220,A,655,A
USGS,8358400,12/12/2004,2570,A,4620,A,664,A
USGS,8358400,12/13/2004,2090,A,3540,A,628,A
USGS,8358400,12/14/2004,1980,A,3380,A,633,A
USGS,8358400,12/15/2004,1990,A,3380,A,629,A
USGS,8358400,12/16/2004,2280,A,4200,A,680,A
USGS,8358400,12/17/2004,2660,A,5360,A,746,A
USGS,8358400,12/18/2004,2900,A,6220,A,794,A
USGS,8358400,12/19/2004,2920,A,6400,A,811,A
USGS,8358400,12/20/2004,2940,A,6420,A,808,A
USGS,8358400,12/21/2004,2960,A,6560,A,821,A
USGS,8358400,12/22/2004,2970,A,6650,A,828,A
USGS,8358400,12/23/2004,2990,A,6830,A,845,A
USGS,8358400,12/24/2004,3010,A,6960,A,857,A
USGS,8358400,12/25/2004,3020,A,7000,A,858,A
USGS,8358400,12/26/2004,2820,A,5850,A,763,A
USGS,8358400,12/27/2004,1740,A,2540,A,538,A
USGS,8358400,12/28/2004,1450,A,1980,A,506,A
USGS,8358400,12/29/2004,1300,A,1670,A,476,A
USGS,8358400,12/30/2004,1160,A,1400,A,448,A
USGS,8358400,12/31/2004,1050,A,1070,A,379,A
USGS,8358400,1/1/2005,1270,A,1610,A,468,A
USGS,8358400,1/2/2005,1580,A,2600,A,611,A
USGS,8358400,1/3/2005,1850,A,3650,A,730,A
USGS,8358400,1/4/2005,1880,A,3990,A,787,A
USGS,8358400,1/5/2005,1760,A,3750,A,790,A
USGS,8358400,1/6/2005,1750,A,3620,A,767,A
USGS,8358400,1/7/2005,2380,A,5290,A,822,A
USGS,8358400,1/8/2005,2030,A,3810,A,695,A
USGS,8358400,1/9/2005,1470,A,2920,A,733,A
USGS,8358400,1/10/2005,1170,A,2010,A,633,A
USGS,8358400,1/11/2005,958,A,1330,A,514,A
USGS,8358400,1/12/2005,852,A,1180,A,513,A
USGS,8358400,1/13/2005,1050,A,1920,A,670,A
USGS,8358400,1/14/2005,1220,A,2150,A,653,A
USGS,8358400,1/15/2005,1480,A,2440,A,611,A
USGS,8358400,1/16/2005,1390,A,2310,A,615,A
USGS,8358400,1/17/2005,1200,A,2060,A,638,A
USGS,8358400,1/18/2005,1520,A,2680,A,652,A
USGS,8358400,1/19/2005,1870,A,3250,A,643,A
USGS,8358400,1/20/2005,1120,A,1920,A,636,A
USGS,8358400,1/21/2005,1000,A,1630,A,605,A
USGS,8358400,1/22/2005,1160,A,1520,A,485,A
USGS,8358400,1/23/2005,878,A,1060,A,447,A
USGS,8358400,1/24/2005,935,A,1120,A,442,A
USGS,8358400,1/25/2005,1300,A,1790,A,505,A
USGS,8358400,1/26/2005,1440,A,1900,A,488,A
USGS,8358400,1/27/2005,1490,A,2200,A,545,A
USGS,8358400,1/28/2005,1650,A,2790,A,627,A
USGS,8358400,1/29/2005,2850,A,5470,A,709,A
USGS,8358400,1/30/2005,3730,A,9070,A,897,A
USGS,8358400,1/31/2005,2070,A,4010,A,695,A
USGS,8358400,2/1/2005,1430,A,2420,A,627,A
USGS,8358400,2/2/2005,1610,A,2970,A,682,A
USGS,8358400,2/3/2005,1490,A,2580,A,638,A
USGS,8358400,2/4/2005,1350,A,2260,A,622,A
USGS,8358400,2/5/2005,1400,A,2370,A,626,A
USGS,8358400,2/6/2005,1370,A,2380,A,642,A
USGS,8358400,2/7/2005,1330,A,2270,A,634,A
USGS,8358400,2/8/2005,1380,A,2210,A,592,A
USGS,8358400,2/9/2005,1450,A,2220,A,565,A
USGS,8358400,2/10/2005,1530,A,2550,A,620,A
USGS,8358400,2/11/2005,1600,A,2760,A,639,A
USGS,8358400,2/12/2005,1670,A,2970,A,659,A
USGS,8358400,2/13/2005,1740,A,3060,A,651,A
USGS,8358400,2/14/2005,1830,A,3550,A,718,A
USGS,8358400,2/15/2005,3550,A,8830,A,913,A
USGS,8358400,2/16/2005,3500,A,7540,A,798,A
USGS,8358400,2/17/2005,3100,A,6420,A,768,A
USGS,8358400,2/18/2005,2950,A,6360,A,797,A
USGS,8358400,2/19/2005,2940,A,6350,A,800,A
USGS,8358400,2/20/2005,2960,A,6470,A,810,A
USGS,8358400,2/21/2005,2420,A,5690,A,873,A
USGS,8358400,2/22/2005,1900,A,4680,A,914,A
USGS,8358400,2/23/2005,2110,A,5520,A,968,A
USGS,8358400,2/24/2005,3260,A,8470,A,962,A
USGS,8358400,2/25/2005,3680,A,9210,A,928,A
USGS,8358400,2/26/2005,3780,A,10600,A,1040,A
USGS,8358400,2/27/2005,3820,A,12100,A,1170,A
USGS,8358400,2/28/2005,3080,A,9480,A,1140,A
USGS,8358400,3/1/2005,2370,A,6840,A,1070,A
USGS,8358400,3/2/2005,1750,A,4990,A,1060,A
USGS,8358400,3/3/2005,1410,A,3860,A,1010,A
USGS,8358400,3/4/2005,1780,A,4960,A,1020,A
USGS,8358400,3/5/2005,1970,A,5460,A,1030,A
USGS,8358400,3/6/2005,1890,A,4500,A,880,A
USGS,8358400,3/7/2005,1740,A,3760,A,798,A
USGS,8358400,3/8/2005,1410,A,3080,A,808,A
USGS,8358400,3/9/2005,1670,A,3780,A,840,A
USGS,8358400,3/10/2005,1240,A,2370,A,701,A
USGS,8358400,3/11/2005,1070,A,1580,A,556,A
USGS,8358400,3/12/2005,1630,A,2470,A,562,A
USGS,8358400,3/13/2005,1850,A,2670,A,536,A
USGS,8358400,3/14/2005,1950,A,2860,A,542,A
USGS,8358400,3/15/2005,2080,A,3670,A,655,A
USGS,8358400,3/16/2005,2440,A,4850,A,735,A
USGS,8358400,3/17/2005,1850,A,4240,A,852,A
USGS,8358400,3/18/2005,1660,A,3890,A,869,A
USGS,8358400,3/19/2005,1540,A,3370,A,809,A
USGS,8358400,3/20/2005,1420,A,2870,A,749,A
USGS,8358400,3/21/2005,1440,A,2850,A,735,A
USGS,8358400,3/22/2005,1530,A,3100,A,753,A
USGS,8358400,3/23/2005,1170,A,2200,A,693,A
USGS,8358400,3/24/2005,1010,A,1960,A,720,A
USGS,8358400,3/25/2005,1200,A,2240,A,690,A
USGS,8358400,3/26/2005,1480,A,2680,A,672,A
USGS,8358400,3/27/2005,1710,A,3150,A,684,A
USGS,8358400,3/28/2005,1340,A,2470,A,685,A
USGS,8358400,3/29/2005,1180,A,2230,A,701,A
USGS,8358400,3/30/2005,1160,A,1900,A,608,A
USGS,8358400,3/31/2005,1150,A,1770,A,571,A
USGS,8358400,4/1/2005,1250,A,1840,A,545,A
USGS,8358400,4/2/2005,1370,A,2100,A,567,A
USGS,8358400,4/3/2005,1480,A,2420,A,605,A
USGS,8358400,4/4/2005,1390,A,2080,A,555,A
USGS,8358400,4/5/2005,1230,A,1800,A,538,A
USGS,8358400,4/6/2005,1110,A,1330,A,445,A
USGS,8358400,4/7/2005,1600,A,2320,A,523,A
USGS,8358400,4/8/2005,1470,A,2120,A,522,A
USGS,8358400,4/9/2005,925,A,933,A,373,A
USGS,8358400,4/10/2005,1430,A,1960,A,498,A
USGS,8358400,4/11/2005,2310,A,5210,A,818,A
USGS,8358400,4/12/2005,3480,A,10600,A,1120,A
USGS,8358400,4/13/2005,2600,A,5820,A,816,A
USGS,8358400,4/14/2005,2050,A,3750,A,679,A
USGS,8358400,4/15/2005,1990,A,4080,A,761,A
USGS,8358400,4/16/2005,1930,A,4570,A,876,A
USGS,8358400,4/17/2005,1880,A,5190,A,1020,A
USGS,8358400,4/18/2005,1820,A,6930,A,1410,A
USGS,8358400,4/19/2005,1760,A,8940,A,1880,A
USGS,8358400,4/20/2005,1710,A,8860,A,1920,A
USGS,8358400,4/21/2005,1760,A,11100,A,2320,A
USGS,8358400,4/22/2005,2470,A,17200,A,2570,A
USGS,8358400,4/23/2005,2580,A,20100,A,2880,A
USGS,8358400,4/24/2005,2590,A,22600,A,3230,A
USGS,8358400,4/25/2005,2630,A,24900,A,3500,A
USGS,8358400,4/26/2005,2680,A,26800,A,3710,A
USGS,8358400,4/27/2005,2720,A,28700,A,3900,A
USGS,8358400,4/28/2005,2770,A,29000,A,3880,A
USGS,8358400,4/29/2005,2810,A,30700,A,4040,A
USGS,8358400,4/30/2005,2860,A,31000,A,4010,A
USGS,8358400,5/1/2005,2900,A,32200,A,4110,A
USGS,8358400,5/2/2005,2720,A,28700,A,3900,A
USGS,8358400,5/3/2005,2220,A,23300,A,3880,A
USGS,8358400,5/4/2005,1710,A,17000,A,3660,A
USGS,8358400,5/5/2005,1210,A,12300,A,3780,A
USGS,8358400,5/6/2005,790,A,8020,A,3760,A
USGS,8358400,5/7/2005,1790,A,17200,A,3550,A
USGS,8358400,5/8/2005,3010,A,29100,A,3580,A
USGS,8358400,5/9/2005,2410,A,23800,A,3660,A
USGS,8358400,5/10/2005,2190,A,21900,A,3710,A
USGS,8358400,5/11/2005,1970,A,20200,A,3810,A
USGS,8358400,5/12/2005,4000,A,40400,A,3750,A
USGS,8358400,5/13/2005,3170,A,32400,A,3780,A
USGS,8358400,5/14/2005,2400,A,25400,A,3920,A
USGS,8358400,5/15/2005,3220,A,35200,A,4060,A
USGS,8358400,5/16/2005,2440,A,27400,A,4150,A
USGS,8358400,5/17/2005,2670,A,30200,A,4190,A
USGS,8358400,5/18/2005,3740,A,42200,A,4170,A
USGS,8358400,5/19/2005,3810,A,43200,A,4200,A
USGS,8358400,5/20/2005,2890,A,32300,A,4140,A
USGS,8358400,5/21/2005,3040,A,34500,A,4200,A
USGS,8358400,5/22/2005,3000,A,34700,A,4280,A
USGS,8358400,5/23/2005,3610,A,42000,A,4310,A
USGS,8358400,5/24/2005,3660,A,42800,A,4320,A
USGS,8358400,5/25/2005,3970,A,47000,A,4380,A
USGS,8358400,5/26/2005,3800,A,43700,A,4260,A
USGS,8358400,5/27/2005,3500,A,41700,A,4410,A
USGS,8358400,5/28/2005,3220,A,37500,A,4320,A
USGS,8358400,5/29/2005,3110,A,36600,A,4360,A
USGS,8358400,5/30/2005,3050,A,36400,A,4420,A
USGS,8358400,5/31/2005,2990,A,36600,A,4530,A
USGS,8358400,6/1/2005,2760,A,32800,A,4400,A
USGS,8358400,6/2/2005,1990,A,24200,A,4520,A
USGS,8358400,6/3/2005,1130,A,14100,A,4610,A
USGS,8358400,6/4/2005,970,A,12600,A,4800,A
USGS,8358400,6/5/2005,1200,A,15600,A,4830,A
USGS,8358400,6/6/2005,1430,A,18300,A,4740,A
USGS,8358400,6/7/2005,1650,A,22000,A,4920,A
USGS,8358400,6/8/2005,1770,A,23400,A,4890,A
USGS,8358400,6/9/2005,1030,A,13100,A,4680,A
USGS,8358400,6/10/2005,862,A,10800,A,4620,A
USGS,8358400,6/11/2005,868,A,10900,A,4650,A
USGS,8358400,6/12/2005,874,A,10400,A,4420,A
USGS,8358400,6/13/2005,880,A,11100,A,4690,A
USGS,8358400,6/14/2005,886,A,10800,A,4520,A
USGS,8358400,6/15/2005,892,A,10700,A,4430,A
USGS,8358400,6/16/2005,898,A,10700,A,4400,A
USGS,8358400,6/17/2005,904,A,10200,A,4200,A
USGS,8358400,6/18/2005,952,A,10300,A,3990,A
USGS,8358400,6/19/2005,1300,A,12600,A,3580,A
USGS,8358400,6/20/2005,1270,A,11500,A,3370,A
USGS,8358400,6/21/2005,1110,A,9890,A,3290,A
USGS,8358400,6/22/2005,868,A,7500,A,3200,A
USGS,8358400,6/23/2005,551,A,4470,A,3010,A
USGS,8358400,6/24/2005,1020,A,7860,A,2850,A
USGS,8358400,6/25/2005,906,A,6570,A,2680,A
USGS,8358400,6/26/2005,769,A,5370,A,2590,A
USGS,8358400,6/27/2005,836,A,5610,A,2490,A
USGS,8358400,6/28/2005,971,A,6020,A,2300,A
USGS,8358400,6/29/2005,924,A,5170,A,2070,A
USGS,8358400,6/30/2005,966,A,4580,A,1760,A
USGS,8358400,7/1/2005,886,A,3780,A,1580,A
USGS,8358400,7/2/2005,770,A,3140,A,1510,A
USGS,8358400,7/3/2005,653,A,2480,A,1400,A
USGS,8358400,7/4/2005,537,A,1800,A,1240,A
